user_id;returned;prediction;probability
85864;0.0;0.0;0.0
46297;0.0;0.0;0.0
85862;0.0;0.0;0.09
83200;1.0;1.0;0.99
46295;1.0;1.0;0.69
85860;0.0;0.0;0.0
46293;0.0;0.0;0.0
46291;0.0;0.0;0.0
10414;1.0;1.0;0.85
10416;1.0;1.0;0.93
1698;0.0;0.0;0.0
10418;1.0;1.0;0.98
1696;0.0;0.0;0.0
1694;0.0;1.0;0.53
10410;0.0;0.0;0.0
10412;1.0;1.0;0.77
22404;1.0;1.0;0.7
22406;0.0;0.0;0.0
22408;0.0;0.0;0.0
22400;0.0;0.0;0.0
22402;1.0;1.0;0.83
10426;0.0;0.0;0.0
10428;0.0;0.0;0.1
10420;0.0;0.0;0.01
10422;0.0;0.0;0.0
10424;0.0;0.0;0.36
10404;1.0;1.0;0.88
10406;0.0;0.0;0.0
10408;0.0;0.0;0.21
10400;1.0;1.0;0.79
10402;1.0;1.0;0.98
58404;0.0;0.0;0.0
58406;0.0;0.0;0.0
58400;0.0;0.0;0.01
58402;1.0;1.0;0.77
58408;0.0;0.0;0.0
58414;0.0;1.0;0.7
58416;0.0;0.0;0.32
58410;0.0;0.0;0.0
58412;1.0;0.0;0.47
58418;0.0;0.0;0.0
58420;0.0;0.0;0.0
58426;0.0;1.0;0.65
58428;1.0;0.0;0.23
58422;0.0;0.0;0.28
58424;0.0;0.0;0.15
46449;0.0;0.0;0.06
46447;0.0;0.0;0.0
46445;0.0;0.0;0.35
10490;0.0;0.0;0.0
46443;1.0;1.0;0.89
10492;0.0;0.0;0.26
34461;0.0;0.0;0.02
22474;0.0;0.0;0.0
22476;0.0;1.0;0.68
22478;0.0;0.0;0.0
34469;1.0;1.0;0.99
34467;1.0;1.0;0.79
34465;0.0;1.0;0.62
22470;0.0;0.0;0.06
34463;0.0;0.0;0.0
22472;0.0;0.0;0.4
46441;0.0;0.0;0.0
10494;1.0;1.0;0.73
10496;0.0;0.0;0.12
10498;0.0;0.0;0.0
46437;0.0;0.0;0.01
46435;0.0;0.0;0.01
46433;0.0;0.0;0.09
46431;0.0;0.0;0.0
34451;0.0;0.0;0.01
22484;1.0;1.0;0.89
22486;0.0;1.0;0.51
22488;0.0;0.0;0.01
46439;1.0;1.0;0.53
34459;1.0;1.0;0.95
34457;0.0;0.0;0.05
34455;1.0;1.0;0.99
22480;0.0;0.0;0.01
34453;1.0;1.0;0.81
22482;0.0;0.0;0.37
46427;0.0;0.0;0.0
46425;0.0;0.0;0.03
46423;0.0;0.0;0.0
46421;0.0;0.0;0.01
10470;0.0;0.0;0.09
22452;1.0;1.0;0.77
22454;0.0;0.0;0.08
22456;1.0;0.0;0.46
46429;0.0;0.0;0.01
22458;0.0;0.0;0.0
34447;0.0;0.0;0.21
34445;0.0;0.0;0.0
34443;0.0;0.0;0.0
34441;0.0;0.0;0.01
22450;0.0;0.0;0.0
10472;0.0;0.0;0.0
10474;1.0;1.0;0.62
10476;0.0;0.0;0.11
34449;0.0;0.0;0.11
10478;0.0;0.0;0.06
46415;0.0;0.0;0.1
46413;0.0;0.0;0.01
46411;0.0;0.0;0.19
10480;0.0;0.0;0.07
10482;0.0;0.0;0.01
22462;0.0;0.0;0.01
22464;0.0;0.0;0.0
46419;0.0;0.0;0.09
22466;0.0;0.0;0.02
46417;0.0;0.0;0.01
22468;0.0;0.0;0.34
34437;0.0;0.0;0.01
34435;0.0;0.0;0.07
34433;1.0;1.0;0.99
34431;0.0;0.0;0.09
22460;0.0;0.0;0.01
10484;0.0;0.0;0.01
10486;0.0;0.0;0.0
10488;0.0;0.0;0.05
34439;0.0;0.0;0.01
46405;0.0;0.0;0.01
22438;1.0;1.0;0.58
46403;0.0;0.0;0.0
46401;0.0;0.0;0.3
22430;0.0;0.0;0.0
22432;0.0;0.0;0.0
46409;1.0;1.0;0.99
22434;0.0;0.0;0.41
46407;0.0;0.0;0.04
22436;0.0;0.0;0.0
34425;0.0;0.0;0.0
10458;0.0;0.0;0.25
34423;1.0;0.0;0.45
34421;1.0;1.0;0.99
10450;0.0;0.0;0.01
10452;0.0;0.0;0.21
34429;0.0;0.0;0.18
10454;0.0;0.0;0.0
34427;1.0;0.0;0.2
10456;0.0;0.0;0.0
22448;0.0;0.0;0.41
10460;1.0;1.0;0.67
22440;0.0;0.0;0.01
22442;0.0;0.0;0.09
22444;0.0;0.0;0.0
22446;0.0;0.0;0.01
34415;0.0;0.0;0.0
34413;0.0;0.0;0.37
34411;0.0;0.0;0.0
10462;1.0;1.0;0.99
10464;1.0;0.0;0.16
34419;1.0;1.0;0.99
10466;0.0;0.0;0.09
34417;0.0;0.0;0.25
10468;1.0;1.0;0.57
22416;0.0;0.0;0.08
22418;1.0;0.0;0.2
22410;1.0;1.0;0.98
22412;1.0;0.0;0.27
22414;0.0;0.0;0.01
34403;1.0;0.0;0.34
10436;1.0;1.0;0.78
34401;0.0;0.0;0.17
10438;0.0;0.0;0.0
34409;0.0;0.0;0.09
10430;0.0;0.0;0.01
34407;0.0;0.0;0.13
10432;0.0;0.0;0.0
34405;0.0;0.0;0.0
10434;0.0;0.0;0.24
22426;0.0;0.0;0.0
22428;0.0;0.0;0.13
22420;0.0;0.0;0.35
22422;1.0;1.0;0.84
22424;1.0;1.0;0.64
10448;0.0;1.0;0.86
10440;0.0;0.0;0.01
10442;0.0;0.0;0.21
10444;0.0;0.0;0.07
10446;0.0;0.0;0.01
95339;0.0;0.0;0.0
71369;1.0;1.0;0.61
58390;0.0;0.0;0.05
71367;0.0;0.0;0.0
95335;1.0;0.0;0.12
71365;0.0;0.0;0.07
95337;0.0;0.0;0.01
71363;0.0;0.0;0.07
58396;0.0;0.0;0.03
95331;0.0;0.0;0.01
71361;0.0;0.0;0.01
58398;0.0;0.0;0.0
95333;1.0;1.0;0.99
58392;0.0;0.0;0.01
58394;1.0;0.0;0.27
83356;0.0;0.0;0.0
83358;0.0;0.0;0.04
83352;0.0;1.0;0.71
83354;0.0;0.0;0.03
83350;1.0;0.0;0.31
95327;0.0;0.0;0.0
95329;0.0;0.0;0.0
95323;0.0;0.0;0.31
71379;1.0;1.0;0.8
95325;0.0;0.0;0.07
71377;0.0;0.0;0.0
46399;0.0;0.0;0.13
71375;0.0;0.0;0.25
95321;0.0;0.0;0.0
71373;0.0;0.0;0.0
71371;0.0;0.0;0.29
83348;0.0;0.0;0.0
83344;0.0;0.0;0.47
83346;1.0;0.0;0.15
83340;0.0;0.0;0.01
46397;1.0;1.0;0.99
83342;0.0;1.0;0.66
46395;1.0;1.0;0.99
46393;1.0;1.0;0.99
46391;0.0;0.0;0.01
71389;0.0;0.0;0.3
46389;0.0;0.0;0.37
95357;1.0;1.0;0.99
71387;1.0;1.0;0.92
46387;0.0;1.0;0.56
95359;1.0;1.0;0.98
71385;1.0;1.0;0.98
95353;1.0;1.0;0.94
71383;0.0;1.0;0.54
95355;0.0;0.0;0.01
71381;0.0;0.0;0.27
95351;1.0;1.0;0.54
83378;0.0;0.0;0.24
83374;1.0;1.0;0.96
46385;1.0;1.0;0.92
83376;0.0;0.0;0.0
46383;1.0;1.0;0.81
83370;1.0;1.0;0.99
46381;0.0;0.0;0.36
83372;0.0;0.0;0.0
95349;0.0;0.0;0.0
95345;1.0;1.0;0.55
46379;0.0;0.0;0.13
95347;0.0;0.0;0.0
71399;1.0;0.0;0.49
46377;0.0;0.0;0.0
95341;0.0;0.0;0.01
71397;1.0;0.0;0.32
34395;0.0;0.0;0.0
95343;0.0;0.0;0.0
71395;1.0;1.0;0.65
34393;0.0;0.0;0.25
71393;1.0;1.0;0.98
34391;0.0;0.0;0.34
71391;0.0;0.0;0.01
83366;0.0;0.0;0.49
34399;1.0;0.0;0.31
83368;0.0;0.0;0.0
34397;0.0;0.0;0.0
83362;0.0;0.0;0.0
46375;0.0;0.0;0.01
83364;0.0;0.0;0.22
46373;1.0;1.0;0.78
46371;1.0;0.0;0.33
83360;0.0;0.0;0.0
83390;1.0;0.0;0.42
46369;1.0;1.0;0.9
46367;0.0;0.0;0.12
95379;0.0;0.0;0.0
46365;0.0;0.0;0.09
34385;0.0;0.0;0.07
22396;0.0;0.0;0.34
95375;1.0;1.0;0.85
34383;1.0;0.0;0.35
22398;0.0;0.0;0.2
95377;0.0;0.0;0.06
34381;0.0;0.0;0.0
95371;0.0;0.0;0.0
95373;0.0;0.0;0.01
22390;0.0;0.0;0.3
34389;0.0;1.0;0.55
22392;0.0;0.0;0.0
34387;1.0;1.0;0.98
22394;1.0;0.0;0.23
83396;0.0;0.0;0.24
46363;0.0;0.0;0.01
83398;0.0;0.0;0.01
46361;0.0;0.0;0.01
83392;0.0;0.0;0.05
83394;1.0;1.0;0.69
46359;0.0;0.0;0.12
95367;0.0;0.0;0.05
46357;1.0;1.0;0.99
95369;1.0;1.0;0.99
46355;0.0;0.0;0.0
95363;0.0;0.0;0.0
34373;0.0;0.0;0.08
95365;0.0;0.0;0.01
34371;1.0;1.0;0.59
95361;0.0;0.0;0.0
1700;0.0;0.0;0.0
34379;0.0;0.0;0.0
83388;0.0;0.0;0.0
34377;0.0;0.0;0.0
34375;0.0;0.0;0.0
83384;0.0;0.0;0.0
46353;0.0;0.0;0.1
1708;0.0;0.0;0.45
83386;0.0;0.0;0.0
46351;0.0;1.0;0.91
1706;0.0;0.0;0.0
83380;0.0;0.0;0.07
1704;0.0;0.0;0.06
83382;1.0;1.0;0.87
1702;1.0;1.0;0.77
46349;1.0;0.0;0.38
46347;0.0;0.0;0.0
10390;0.0;0.0;0.0
46345;0.0;0.0;0.01
10392;0.0;0.0;0.0
46343;1.0;1.0;0.99
10394;0.0;0.0;0.21
34363;0.0;0.0;0.26
22374;0.0;0.0;0.0
95397;0.0;0.0;0.34
34361;1.0;1.0;0.67
22376;0.0;0.0;0.2
95399;0.0;0.0;0.07
22378;0.0;0.0;0.0
95393;0.0;1.0;0.65
95395;0.0;0.0;0.11
1712;1.0;1.0;0.8
34369;0.0;0.0;0.17
1710;0.0;0.0;0.08
95391;1.0;1.0;0.88
34367;1.0;0.0;0.28
22370;1.0;1.0;0.56
34365;1.0;1.0;0.98
22372;1.0;1.0;0.99
46341;0.0;0.0;0.1
10396;0.0;0.0;0.01
10398;0.0;0.0;0.36
1718;0.0;0.0;0.0
1716;1.0;1.0;0.99
1714;1.0;1.0;0.99
46339;0.0;0.0;0.01
48998;0.0;0.0;0.0
46337;0.0;0.0;0.0
95389;0.0;0.0;0.0
48996;0.0;0.0;0.0
46335;1.0;0.0;0.11
48994;0.0;0.0;0.36
46333;0.0;0.0;0.0
95385;1.0;0.0;0.47
34351;0.0;0.0;0.44
22386;0.0;0.0;0.18
95387;1.0;1.0;0.86
22388;1.0;1.0;0.99
95381;0.0;1.0;0.81
95383;0.0;0.0;0.01
34359;1.0;1.0;0.82
1722;0.0;0.0;0.01
34357;0.0;0.0;0.0
22380;0.0;0.0;0.0
1720;0.0;0.0;0.08
34355;1.0;1.0;0.88
22382;0.0;0.0;0.01
34353;1.0;0.0;0.37
22384;0.0;0.0;0.0
48992;0.0;0.0;0.01
46331;1.0;1.0;0.99
48990;0.0;0.0;0.0
1728;1.0;1.0;0.82
1726;0.0;0.0;0.04
1724;1.0;0.0;0.43
73945;0.0;0.0;0.08
73943;0.0;0.0;0.12
73941;0.0;0.0;0.32
61961;0.0;0.0;0.0
58310;0.0;0.0;0.01
61963;0.0;0.0;0.37
85928;0.0;0.0;0.16
61965;1.0;1.0;0.83
85926;1.0;0.0;0.47
61967;0.0;0.0;0.0
61957;0.0;0.0;0.39
58316;0.0;0.0;0.0
1734;1.0;1.0;0.54
85936;0.0;0.0;0.0
61959;1.0;1.0;0.99
58318;0.0;0.0;0.06
1732;1.0;1.0;0.79
85934;0.0;0.0;0.0
58312;0.0;0.0;0.0
1730;0.0;0.0;0.18
85932;0.0;0.0;0.0
58314;0.0;0.0;0.0
85930;0.0;0.0;0.01
73939;0.0;0.0;0.0
1738;0.0;0.0;0.36
73937;0.0;0.0;0.25
1736;1.0;1.0;0.99
73957;0.0;0.0;0.01
73955;0.0;0.0;0.01
73953;1.0;1.0;0.98
73951;0.0;0.0;0.0
61971;0.0;0.0;0.1
61973;0.0;0.0;0.2
58320;1.0;0.0;0.34
61975;0.0;0.0;0.01
85918;1.0;1.0;0.99
61977;0.0;0.0;0.0
85916;0.0;0.0;0.0
85924;0.0;0.0;0.01
61969;1.0;1.0;0.71
58326;0.0;0.0;0.0
1744;0.0;0.0;0.09
85922;0.0;0.0;0.1
58328;0.0;0.0;0.01
1742;0.0;0.0;0.06
85920;0.0;0.0;0.0
58322;1.0;1.0;0.54
1740;1.0;1.0;0.81
58324;0.0;0.0;0.0
73949;0.0;0.0;0.01
1748;1.0;1.0;0.88
73947;1.0;1.0;0.96
1746;0.0;0.0;0.1
71305;1.0;1.0;0.56
73967;0.0;0.0;0.23
71303;0.0;0.0;0.29
73965;0.0;0.0;0.17
71301;0.0;1.0;0.8
73963;0.0;0.0;0.11
73961;1.0;1.0;0.9
61981;1.0;1.0;0.63
58330;0.0;0.0;0.01
61983;1.0;1.0;0.95
58332;0.0;0.0;0.0
61985;0.0;0.0;0.0
61987;0.0;1.0;0.57
85948;1.0;1.0;0.86
61989;0.0;0.0;0.0
61979;1.0;1.0;0.66
58338;0.0;0.0;0.01
1756;0.0;0.0;0.0
85958;1.0;1.0;0.71
1754;1.0;1.0;0.74
85956;1.0;0.0;0.47
58334;0.0;0.0;0.45
1752;0.0;0.0;0.0
85954;0.0;1.0;0.62
58336;1.0;1.0;0.98
1750;0.0;0.0;0.25
85952;1.0;1.0;0.98
85950;0.0;0.0;0.32
73959;1.0;1.0;0.58
1758;0.0;0.0;0.0
73979;0.0;0.0;0.45
71317;0.0;0.0;0.0
73977;0.0;0.0;0.08
71315;0.0;0.0;0.0
73975;0.0;0.0;0.1
71313;0.0;0.0;0.01
73973;0.0;0.0;0.0
61991;0.0;0.0;0.22
71311;0.0;1.0;0.51
73971;0.0;0.0;0.0
61993;1.0;1.0;0.9
1770;0.0;0.0;0.0
58340;0.0;0.0;0.1
61995;0.0;0.0;0.0
58342;0.0;0.0;0.01
61997;1.0;1.0;0.98
61999;1.0;1.0;0.95
85938;0.0;0.0;0.01
85946;0.0;0.0;0.0
58348;0.0;0.0;0.19
1766;0.0;0.0;0.06
85944;1.0;1.0;0.64
1764;0.0;0.0;0.01
85942;0.0;0.0;0.0
58344;0.0;0.0;0.17
1762;0.0;0.0;0.0
85940;1.0;1.0;0.98
58346;0.0;0.0;0.05
1760;0.0;0.0;0.09
71309;0.0;1.0;0.86
71307;1.0;1.0;0.99
73969;0.0;0.0;0.01
1768;0.0;0.0;0.04
71327;0.0;0.0;0.01
73989;0.0;0.0;0.03
71325;0.0;0.0;0.0
73987;0.0;0.0;0.09
71323;0.0;0.0;0.33
73985;0.0;0.0;0.01
71321;1.0;0.0;0.12
73983;1.0;1.0;0.98
58352;0.0;0.0;0.0
73981;1.0;1.0;0.56
1780;1.0;1.0;0.54
58354;0.0;0.0;0.0
83308;0.0;0.0;0.07
58350;0.0;0.0;0.0
83316;0.0;0.0;0.12
1778;1.0;1.0;0.83
83318;1.0;1.0;0.79
1776;0.0;0.0;0.01
85978;0.0;0.0;0.01
83312;0.0;0.0;0.42
58356;0.0;0.0;0.15
1774;0.0;0.0;0.2
85976;0.0;0.0;0.07
83314;1.0;0.0;0.28
58358;0.0;0.0;0.01
1772;1.0;1.0;0.91
85974;0.0;0.0;0.2
85972;0.0;0.0;0.0
83310;0.0;0.0;0.01
85970;0.0;0.0;0.01
71319;0.0;0.0;0.36
71339;1.0;1.0;0.65
73999;1.0;1.0;0.99
71337;0.0;0.0;0.06
73997;1.0;1.0;0.94
71335;1.0;1.0;0.9
73995;0.0;0.0;0.2
71333;1.0;1.0;0.99
73993;1.0;1.0;0.73
1792;0.0;0.0;0.0
71331;1.0;1.0;0.96
58362;1.0;1.0;0.95
73991;0.0;0.0;0.0
1790;1.0;1.0;0.99
58364;0.0;1.0;0.54
58360;0.0;0.0;0.25
85968;0.0;0.0;0.11
83304;1.0;1.0;0.87
1788;0.0;1.0;0.89
85966;0.0;0.0;0.0
83306;0.0;0.0;0.0
1786;0.0;0.0;0.0
85964;0.0;0.0;0.2
83300;0.0;0.0;0.07
58366;0.0;0.0;0.0
1784;1.0;1.0;0.96
85962;0.0;0.0;0.08
83302;0.0;0.0;0.0
58368;0.0;0.0;0.01
1782;0.0;0.0;0.23
85960;0.0;0.0;0.0
71329;0.0;0.0;0.18
71349;1.0;1.0;0.73
95317;0.0;0.0;0.01
71347;1.0;1.0;0.81
95319;0.0;0.0;0.36
71345;0.0;0.0;0.15
95313;1.0;0.0;0.34
71343;1.0;1.0;0.99
95315;0.0;0.0;0.0
71341;0.0;0.0;0.0
58374;0.0;0.0;0.0
58376;0.0;0.0;0.0
95311;0.0;0.0;0.22
58370;1.0;1.0;0.98
58372;1.0;1.0;0.99
83338;0.0;0.0;0.01
1798;0.0;0.0;0.0
83334;0.0;1.0;0.88
58378;0.0;0.0;0.01
1796;0.0;0.0;0.0
85998;0.0;0.0;0.05
83336;0.0;0.0;0.0
1794;0.0;0.0;0.01
85996;0.0;0.0;0.0
83330;1.0;1.0;0.77
85994;1.0;1.0;0.88
83332;0.0;0.0;0.0
85992;0.0;0.0;0.0
95309;0.0;0.0;0.0
85990;1.0;1.0;0.98
95305;0.0;0.0;0.0
95307;1.0;0.0;0.35
71359;0.0;0.0;0.01
95301;0.0;0.0;0.0
71357;1.0;1.0;0.99
95303;0.0;0.0;0.23
71355;1.0;1.0;0.94
71353;1.0;0.0;0.38
58384;1.0;1.0;0.99
71351;1.0;1.0;0.73
58386;0.0;0.0;0.0
58380;0.0;0.0;0.0
58382;0.0;0.0;0.0
83326;0.0;0.0;0.0
85988;0.0;0.0;0.0
83328;1.0;1.0;0.54
85986;0.0;0.0;0.0
83322;0.0;0.0;0.07
58388;0.0;0.0;0.0
85984;0.0;0.0;0.0
83324;0.0;1.0;0.75
85982;0.0;0.0;0.08
85980;1.0;1.0;0.76
83320;0.0;0.0;0.0
22514;1.0;1.0;0.96
22516;0.0;1.0;0.78
22518;0.0;0.0;0.31
22510;1.0;0.0;0.09
22512;0.0;0.0;0.01
34503;1.0;1.0;0.95
10536;0.0;0.0;0.01
34501;0.0;0.0;0.01
10538;1.0;1.0;0.87
34509;0.0;0.0;0.12
10530;0.0;0.0;0.01
34507;1.0;1.0;0.84
10532;0.0;0.0;0.0
34505;0.0;0.0;0.3
10534;0.0;0.0;0.01
22526;1.0;1.0;0.66
22528;1.0;0.0;0.39
22520;0.0;0.0;0.01
22522;1.0;0.0;0.24
22524;1.0;1.0;0.67
10546;0.0;0.0;0.0
10548;0.0;0.0;0.01
10540;0.0;0.0;0.23
10542;0.0;1.0;0.84
10544;1.0;1.0;0.99
10514;1.0;1.0;0.98
10516;0.0;0.0;0.28
10518;1.0;1.0;0.7
10510;0.0;0.0;0.0
10512;1.0;0.0;0.27
22504;1.0;1.0;0.96
22506;0.0;0.0;0.01
22508;0.0;0.0;0.0
22500;0.0;0.0;0.11
22502;0.0;0.0;0.16
58502;0.0;0.0;0.1
10524;0.0;0.0;0.05
58504;0.0;0.0;0.12
10526;1.0;1.0;0.99
10528;0.0;0.0;0.0
58500;1.0;1.0;0.98
58506;0.0;0.0;0.0
10520;0.0;0.0;0.01
58508;0.0;0.0;0.49
10522;0.0;0.0;0.01
58514;0.0;0.0;0.15
58516;1.0;1.0;0.99
58510;0.0;0.0;0.17
58512;1.0;1.0;0.97
58518;0.0;0.0;0.23
58524;0.0;0.0;0.0
10502;0.0;0.0;0.0
58526;0.0;0.0;0.01
10504;0.0;0.0;0.05
58520;0.0;0.0;0.0
10506;0.0;0.0;0.41
58522;0.0;0.0;0.19
10508;0.0;1.0;0.62
58528;1.0;0.0;0.28
10500;1.0;1.0;0.96
71503;1.0;1.0;0.98
71501;0.0;0.0;0.0
58530;0.0;0.0;0.0
58536;0.0;0.0;0.0
58538;0.0;0.0;0.34
58532;0.0;0.0;0.3
58534;1.0;1.0;0.76
71515;0.0;0.0;0.01
71513;1.0;0.0;0.45
71511;0.0;0.0;0.0
58540;0.0;0.0;0.01
58546;0.0;0.0;0.01
58548;1.0;1.0;0.98
58542;0.0;0.0;0.0
58544;0.0;0.0;0.01
71509;0.0;0.0;0.0
71507;0.0;0.0;0.12
71505;1.0;1.0;0.76
46569;1.0;1.0;0.78
46567;1.0;0.0;0.32
46565;0.0;0.0;0.0
46563;1.0;1.0;0.6
34583;0.0;0.0;0.01
22594;0.0;0.0;0.07
34581;0.0;0.0;0.0
22596;1.0;0.0;0.33
22598;1.0;1.0;0.99
34589;0.0;0.0;0.0
34587;0.0;0.0;0.0
22590;0.0;0.0;0.0
34585;0.0;0.0;0.27
22592;1.0;1.0;0.96
46561;0.0;0.0;0.02
46559;0.0;0.0;0.0
46557;1.0;1.0;0.92
46555;1.0;1.0;0.97
46553;0.0;0.0;0.1
34571;0.0;0.0;0.0
34579;1.0;1.0;0.7
34577;0.0;0.0;0.3
34575;0.0;0.0;0.0
34573;0.0;0.0;0.4
46551;0.0;0.0;0.12
46547;1.0;1.0;0.99
46545;0.0;0.0;0.0
46543;0.0;0.0;0.07
10590;0.0;0.0;0.38
46541;1.0;0.0;0.1
10592;0.0;1.0;0.54
34561;1.0;1.0;0.56
22572;0.0;1.0;0.52
22574;0.0;0.0;0.07
22576;0.0;0.0;0.0
46549;0.0;0.0;0.0
22578;0.0;0.0;0.01
34569;1.0;0.0;0.4
34567;1.0;1.0;0.73
34565;1.0;1.0;0.99
34563;0.0;0.0;0.0
22570;0.0;1.0;0.84
10594;0.0;0.0;0.06
10596;0.0;0.0;0.0
10598;0.0;0.0;0.0
46537;0.0;0.0;0.12
46535;1.0;1.0;0.54
46533;0.0;0.0;0.08
46531;0.0;0.0;0.01
22584;0.0;0.0;0.0
22586;0.0;0.0;0.0
22588;1.0;1.0;0.69
46539;0.0;0.0;0.08
34557;0.0;1.0;0.61
34555;0.0;0.0;0.01
34553;0.0;0.0;0.01
22580;0.0;0.0;0.26
34551;0.0;0.0;0.22
22582;0.0;0.0;0.23
34559;0.0;0.0;0.01
46525;0.0;0.0;0.01
22558;0.0;0.0;0.42
46523;1.0;1.0;0.98
46521;0.0;0.0;0.47
10570;0.0;0.0;0.01
22550;0.0;0.0;0.0
22552;0.0;0.0;0.0
46529;0.0;0.0;0.0
22554;0.0;0.0;0.0
46527;1.0;0.0;0.22
22556;0.0;0.0;0.47
34547;0.0;1.0;0.62
34545;1.0;1.0;0.58
34543;0.0;0.0;0.22
34541;0.0;1.0;0.66
10572;0.0;0.0;0.0
10574;0.0;0.0;0.22
10576;1.0;0.0;0.5
34549;1.0;1.0;0.8
10578;1.0;1.0;0.64
46515;0.0;0.0;0.01
46513;1.0;0.0;0.47
46511;0.0;0.0;0.09
10580;0.0;0.0;0.0
22562;0.0;0.0;0.0
22564;0.0;0.0;0.0
46519;0.0;0.0;0.0
22566;1.0;1.0;0.87
46517;0.0;0.0;0.01
22568;0.0;0.0;0.01
34535;0.0;0.0;0.01
34533;1.0;0.0;0.23
34531;1.0;0.0;0.17
22560;0.0;0.0;0.01
10582;1.0;1.0;0.98
10584;0.0;0.0;0.05
34539;0.0;0.0;0.0
10586;0.0;0.0;0.0
34537;1.0;0.0;0.13
10588;1.0;1.0;0.97
46503;0.0;0.0;0.01
22536;1.0;1.0;0.98
46501;0.0;0.0;0.01
22538;0.0;0.0;0.0
46509;0.0;0.0;0.01
22530;1.0;1.0;0.99
46507;0.0;1.0;0.53
22532;0.0;0.0;0.0
46505;0.0;0.0;0.0
22534;1.0;1.0;0.98
34525;1.0;1.0;0.68
10558;0.0;1.0;0.57
34523;1.0;0.0;0.47
34521;0.0;0.0;0.0
10550;0.0;0.0;0.0
10552;0.0;0.0;0.37
34529;0.0;0.0;0.0
10554;0.0;0.0;0.01
34527;1.0;1.0;0.82
10556;0.0;0.0;0.15
22548;0.0;0.0;0.29
22540;1.0;1.0;0.91
22542;0.0;0.0;0.03
22544;1.0;1.0;0.53
22546;0.0;0.0;0.0
34513;0.0;0.0;0.0
10568;0.0;0.0;0.12
34511;0.0;0.0;0.3
10560;1.0;1.0;0.85
34519;0.0;0.0;0.01
10562;0.0;0.0;0.21
34517;0.0;0.0;0.01
10564;1.0;1.0;0.73
34515;1.0;1.0;0.99
10566;0.0;0.0;0.2
95459;0.0;0.0;0.01
95455;1.0;1.0;0.99
71489;0.0;0.0;0.42
95457;0.0;0.0;0.01
71487;1.0;0.0;0.25
95451;1.0;1.0;0.68
71485;1.0;1.0;0.98
95453;1.0;1.0;0.91
71483;0.0;0.0;0.0
71481;0.0;0.0;0.34
83476;1.0;1.0;0.54
83478;0.0;0.0;0.13
83472;0.0;0.0;0.11
83474;1.0;1.0;0.98
83470;1.0;0.0;0.16
95449;1.0;1.0;0.59
71499;1.0;1.0;0.52
95445;0.0;0.0;0.01
71497;0.0;0.0;0.02
95447;1.0;0.0;0.25
71495;0.0;0.0;0.01
95441;0.0;0.0;0.5
71493;0.0;0.0;0.0
95443;1.0;1.0;0.99
71491;0.0;0.0;0.0
83466;0.0;0.0;0.0
83468;1.0;1.0;0.98
83462;0.0;0.0;0.0
83464;0.0;0.0;0.19
83460;1.0;1.0;0.99
95477;0.0;0.0;0.01
95479;1.0;1.0;0.98
95473;0.0;0.0;0.1
95475;1.0;0.0;0.49
95471;0.0;0.0;0.24
83498;0.0;0.0;0.0
83494;0.0;0.0;0.01
83496;0.0;0.0;0.01
83490;0.0;0.0;0.0
83492;1.0;1.0;0.99
46499;0.0;0.0;0.02
95467;0.0;1.0;0.63
46497;0.0;0.0;0.28
95469;0.0;0.0;0.44
95463;0.0;0.0;0.01
95465;0.0;0.0;0.01
95461;0.0;0.0;0.01
1800;0.0;0.0;0.01
83488;1.0;0.0;0.25
83484;0.0;0.0;0.01
46495;1.0;1.0;0.8
1808;1.0;1.0;0.75
83486;0.0;0.0;0.0
46493;0.0;0.0;0.0
1806;0.0;0.0;0.01
83480;0.0;0.0;0.22
46491;0.0;1.0;0.56
1804;0.0;0.0;0.0
83482;0.0;1.0;0.72
1802;0.0;0.0;0.0
95499;0.0;0.0;0.01
46489;1.0;0.0;0.4
46487;0.0;1.0;0.69
95495;0.0;0.0;0.0
95497;0.0;0.0;0.01
95491;0.0;0.0;0.2
95493;1.0;0.0;0.32
1810;0.0;0.0;0.01
46485;0.0;0.0;0.0
1818;1.0;1.0;0.67
46483;0.0;0.0;0.0
1816;0.0;0.0;0.0
46481;0.0;0.0;0.0
1814;0.0;0.0;0.38
1812;1.0;1.0;0.63
46479;0.0;0.0;0.0
46477;0.0;0.0;0.2
95489;0.0;0.0;0.0
46475;0.0;0.0;0.0
34495;0.0;0.0;0.2
95485;0.0;0.0;0.34
34493;0.0;0.0;0.04
95487;0.0;0.0;0.0
34491;1.0;1.0;0.53
95481;1.0;0.0;0.4
95483;0.0;0.0;0.0
1822;1.0;1.0;0.61
1820;0.0;0.0;0.43
34499;0.0;1.0;0.57
34497;0.0;0.0;0.0
46473;0.0;0.0;0.0
46471;1.0;1.0;0.66
1828;1.0;0.0;0.21
1826;1.0;1.0;0.56
1824;1.0;1.0;1.0
46469;1.0;1.0;0.84
46467;0.0;0.0;0.1
46465;0.0;0.0;0.01
34483;1.0;1.0;0.97
22496;1.0;1.0;0.63
34481;0.0;0.0;0.0
22498;1.0;1.0;0.66
1832;0.0;0.0;0.0
34489;0.0;0.0;0.0
22490;0.0;0.0;0.33
1830;0.0;0.0;0.0
34487;0.0;0.0;0.02
22492;0.0;0.0;0.08
34485;0.0;0.0;0.26
22494;0.0;0.0;0.0
46463;0.0;0.0;0.2
46461;1.0;1.0;0.96
